base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.1h,weather.id,weather.main,weather.description,weather.icon
stations,10000.0,2022-09-22 13:00:00,-25200.0,5806253.0,Parkland,200.0,-122.4517,47.1864,12.19,11.76,9.57,14.36,1017.0,88.0,5.66,200.0,75.0,2.0,2041227.0,US,2022-09-22 13:56:44,2022-09-23 02:08:17,,,9.77,,800,Clear,clear sky,01n
stations,9879.0,2022-09-22 13:00:00,-25200.0,5816582.0,Yacolt,200.0,-122.4109,45.8639,11.45,11.11,8.99,15.68,1019.0,94.0,0.45,221.0,76.0,2.0,2030031.0,US,2022-09-22 13:56:43,2022-09-23 02:07:58,,,2.68,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5391959.0,San Francisco,200.0,-122.3978,37.7658,13.84,13.68,11.23,15.84,1018.0,92.0,1.54,70.0,40.0,2.0,2016474.0,US,2022-09-22 13:57:27,2022-09-23 02:07:08,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5794330.0,Fife Heights,200.0,-122.3858,47.2656,12.91,12.55,10.24,15.58,1018.0,88.0,5.81,163.0,100.0,2.0,2001426.0,US,2022-09-22 13:56:27,2022-09-23 02:08:02,,,10.73,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5570160.0,Redding,200.0,-122.3792,40.5497,12.72,12.32,9.84,14.99,1018.0,87.0,2.06,10.0,0.0,2.0,2005909.0,US,2022-09-22 13:57:08,2022-09-23 02:07:17,,,,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5377775.0,North Richmond,200.0,-122.3571,37.9604,13.96,13.76,10.59,15.98,1015.0,90.0,0.89,302.0,0.0,2.0,2009892.0,US,2022-09-22 13:57:16,2022-09-23 02:06:59,,,0.89,,300,Drizzle,light intensity drizzle,09n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5815759.0,White Center,200.0,-122.3383,47.56,14.02,13.59,10.24,15.84,1016.0,81.0,7.2,190.0,100.0,2.0,2037795.0,US,2022-09-22 13:56:14,2022-09-23 02:07:52,,,11.32,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5804127.0,Mount Vernon,200.0,-122.3376,48.4102,12.57,12.08,10.13,14.52,1016.0,84.0,2.57,150.0,100.0,2.0,2034845.0,US,2022-09-22 13:56:07,2022-09-23 02:07:59,,,,,300,Drizzle,light intensity drizzle,09n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5725801.0,Estacada,200.0,-122.3326,45.2914,14.27,13.58,10.34,16.05,1017.0,70.0,4.47,229.0,77.0,2.0,2007803.0,US,2022-09-22 13:56:28,2022-09-23 02:07:35,,,8.05,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5815759.0,White Center,200.0,-122.3203,47.5297,13.91,13.42,10.23,15.83,1017.0,79.0,7.2,190.0,100.0,1.0,3417.0,US,2022-09-22 13:56:09,2022-09-23 02:07:48,,,11.32,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5809844.0,Seattle,200.0,-122.3197,47.5972,13.93,13.49,9.97,15.66,1017.0,81.0,7.2,190.0,100.0,2.0,2041694.0,US,2022-09-22 13:56:09,2022-09-23 02:07:48,,,11.32,,300,Drizzle,light intensity drizzle,09n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5568295.0,Mount Shasta,200.0,-122.3183,41.3127,5.18,5.18,3.08,7.23,1021.0,94.0,0.0,0.0,0.0,1.0,4889.0,US,2022-09-22 13:56:49,2022-09-23 02:07:07,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5881792.0,Abbotsford,200.0,-122.3097,49.0428,10.43,9.54,8.73,14.17,1015.0,77.0,1.54,330.0,20.0,2.0,2010418.0,CA,2022-09-22 13:55:55,2022-09-23 02:07:57,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5809844.0,Seattle,200.0,-122.3086,47.5682,13.37,12.88,9.49,15.18,1016.0,81.0,7.2,190.0,100.0,2.0,2073910.0,US,2022-09-22 13:56:06,2022-09-23 02:07:45,,,11.32,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5558857.0,Anderson,200.0,-122.2978,40.4531,12.08,11.67,9.94,15.08,1019.0,89.0,2.06,10.0,0.0,2.0,2034090.0,US,2022-09-22 13:56:49,2022-09-23 02:06:57,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5814047.0,Tulalip,200.0,-122.2852,48.0653,13.22,12.79,9.35,15.72,1017.0,84.0,4.47,124.0,75.0,2.0,2039063.0,US,2022-09-22 13:55:57,2022-09-23 02:07:44,,,8.05,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5378538.0,Oakland,200.0,-122.2824,37.8148,13.87,13.69,11.42,15.85,1018.0,91.0,1.54,70.0,40.0,2.0,2002415.0,US,2022-09-22 13:56:59,2022-09-23 02:06:40,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5808432.0,Riverton,200.0,-122.2784,47.4985,13.72,13.24,10.22,15.82,1017.0,80.0,7.2,190.0,100.0,2.0,2019690.0,US,2022-09-22 13:56:00,2022-09-23 02:07:38,,,11.32,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5800227.0,Lake Forest Park,200.0,-122.2772,47.7536,14.19,13.75,10.08,15.76,1016.0,80.0,4.12,170.0,100.0,2.0,2007462.0,US,2022-09-22 13:55:57,2022-09-23 02:07:39,,,8.75,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5378538.0,Oakland,200.0,-122.2634,37.7936,13.86,13.68,11.43,15.86,1018.0,91.0,2.57,60.0,40.0,2.0,2042798.0,US,2022-09-22 13:56:54,2022-09-23 02:06:36,,,,,711,Smoke,smoke,50n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5570065.0,Red Bluff,200.0,-122.2557,40.1709,13.43,12.97,10.14,15.26,1019.0,82.0,3.09,340.0,0.0,1.0,5626.0,US,2022-09-22 13:56:41,2022-09-23 02:06:46,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5405380.0,Vallejo,200.0,-122.238,38.1025,13.8,13.53,10.61,15.99,1018.0,88.0,1.54,40.0,0.0,2.0,2007364.0,US,2022-09-22 13:56:47,2022-09-23 02:06:31,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5799625.0,Kent,200.0,-122.2302,47.3861,13.02,12.52,10.17,15.77,1017.0,82.0,7.2,190.0,100.0,2.0,2034316.0,US,2022-09-22 13:55:49,2022-09-23 02:07:25,,,11.32,,711,Smoke,smoke,50n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5785484.0,Algona,200.0,-122.2233,47.2814,12.42,11.96,10.05,15.39,1020.0,86.0,7.2,190.0,100.0,2.0,2032164.0,US,2022-09-22 13:55:48,2022-09-23 02:07:23,,,11.32,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5377389.0,North Fair Oaks,200.0,-122.2022,37.4828,13.2,12.8,11.53,16.19,1016.0,85.0,0.45,40.0,0.0,2.0,2042177.0,US,2022-09-22 13:56:41,2022-09-23 02:06:19,,,2.24,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5409777.0,Willows,200.0,-122.1908,39.5339,14.16,13.69,11.77,14.69,1019.0,79.0,2.78,328.0,0.0,2.0,2012460.0,US,2022-09-22 13:56:28,2022-09-23 02:06:27,1019.0,1014.0,4.46,,711,Smoke,smoke,50n
stations,5630.0,2022-09-22 13:00:00,-25200.0,5740602.0,Mill City,200.0,-122.1828,44.7283,11.86,11.69,11.77,13.42,1019.0,99.0,1.33,224.0,97.0,2.0,2001995.0,US,2022-09-22 13:55:56,2022-09-23 02:06:55,1019.0,957.0,1.99,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5802570.0,Marysville,200.0,-122.1715,48.0543,13.27,12.74,9.52,15.79,1017.0,80.0,4.12,130.0,75.0,2.0,2039063.0,US,2022-09-22 13:55:30,2022-09-23 02:07:16,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5330943.0,Brookfield Village,200.0,-122.1699,37.7431,13.63,13.42,11.62,15.8,1018.0,91.0,2.57,60.0,40.0,2.0,2004596.0,US,2022-09-22 13:56:32,2022-09-23 02:06:13,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5793278.0,Eastgate,200.0,-122.1484,47.6009,13.38,12.89,9.57,15.25,1017.0,81.0,5.14,150.0,100.0,2.0,2046391.0,US,2022-09-22 13:55:28,2022-09-23 02:07:07,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,7176028.0,Peaceful Valley,200.0,-122.1471,48.9477,10.45,9.43,8.15,13.59,1015.0,72.0,1.54,330.0,20.0,2.0,2010418.0,US,2022-09-22 13:55:17,2022-09-23 02:07:17,,,,,804,Clouds,overcast clouds,04n
stations,6336.0,2022-09-22 13:00:00,-25200.0,5735237.0,Klamath,200.0,-122.1451,42.9109,3.37,3.37,3.37,3.37,1020.0,96.0,0.85,250.0,88.0,,,US,2022-09-22 13:55:59,2022-09-23 02:06:35,1020.0,791.0,1.26,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5798487.0,Issaquah,200.0,-122.0647,47.5525,13.66,13.17,10.35,15.78,1016.0,80.0,5.14,150.0,100.0,2.0,2013439.0,US,2022-09-22 13:55:08,2022-09-23 02:06:47,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5406879.0,Waldon,200.0,-122.025,37.9383,13.79,13.55,11.54,15.7,1018.0,89.0,2.06,130.0,0.0,1.0,3581.0,US,2022-09-22 13:55:57,2022-09-23 02:05:39,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5338866.0,Colusa,200.0,-121.9989,39.1892,14.09,13.8,13.1,15.01,1019.0,86.0,3.24,338.0,0.0,2.0,2029863.0,US,2022-09-22 13:55:44,2022-09-23 02:05:39,1019.0,1017.0,7.25,,711,Smoke,smoke,50n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5405228.0,Vacaville,200.0,-121.9499,38.3566,13.32,12.95,11.82,15.61,1018.0,86.0,0.0,0.0,0.0,2.0,2038055.0,US,2022-09-22 13:55:36,2022-09-23 02:05:23,,,,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5921356.0,Chilliwack,200.0,-121.9406,49.1561,9.82,9.82,8.18,11.12,1015.0,75.0,0.89,181.0,0.0,2.0,2003860.0,CA,2022-09-22 13:54:25,2022-09-23 02:06:30,,,2.24,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5788409.0,Buckley,200.0,-121.9379,47.1411,8.98,8.98,7.0,12.43,1017.0,78.0,0.89,96.0,97.0,2.0,2010578.0,US,2022-09-22 13:54:40,2022-09-23 02:06:13,,,2.68,,711,Smoke,smoke,50n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5735237.0,Klamath,200.0,-121.9216,42.5411,7.19,7.19,6.84,7.6,1020.0,93.0,1.22,239.0,19.0,2.0,2005968.0,US,2022-09-22 13:55:07,2022-09-23 02:05:39,1020.0,872.0,1.25,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5344157.0,Dublin,200.0,-121.903,37.7012,12.66,12.36,10.91,15.4,1018.0,91.0,2.57,60.0,0.0,2.0,2016191.0,US,2022-09-22 13:55:28,2022-09-23 02:05:09,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5392171.0,San Jose,200.0,-121.8947,37.3483,12.76,12.34,11.42,14.98,1017.0,86.0,0.45,230.0,20.0,1.0,5845.0,US,2022-09-22 13:55:28,2022-09-23 02:05:05,,,0.45,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5323566.0,Alum Rock,200.0,-121.8499,37.3382,12.61,12.17,11.34,14.91,1018.0,86.0,0.45,5.0,20.0,2.0,2020374.0,US,2022-09-22 13:55:17,2022-09-23 02:04:54,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5372656.0,Chico,200.0,-121.8405,39.7617,12.39,12.19,11.64,15.93,1018.0,96.0,0.0,0.0,0.0,2.0,2021436.0,US,2022-09-22 13:55:03,2022-09-23 02:05:04,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5367440.0,Livermore,200.0,-121.7842,37.6875,12.34,11.98,10.66,15.14,1018.0,90.0,1.54,90.0,0.0,1.0,4774.0,US,2022-09-22 13:55:00,2022-09-23 02:04:40,,,,,800,Clear,clear sky,01n
stations,615.0,2022-09-22 13:00:00,-25200.0,5741683.0,Mount Hood Village,200.0,-121.7828,45.2885,6.45,1.23,4.43,8.06,1017.0,83.0,11.18,55.0,100.0,2.0,202621.0,US,2022-09-22 13:54:16,2022-09-23 02:05:23,,,15.65,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5341704.0,Davis,200.0,-121.7734,38.5346,14.15,13.92,12.04,15.01,1018.0,88.0,2.06,350.0,0.0,1.0,3933.0,US,2022-09-22 13:54:53,2022-09-23 02:04:42,,,,,801,Clouds,few clouds,02n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5804915.0,North Bend,200.0,-121.7727,47.4902,12.38,11.95,9.79,14.95,1017.0,87.0,0.45,181.0,73.0,2.0,2037460.0,US,2022-09-22 13:53:58,2022-09-23 02:05:36,,,1.79,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5882534.0,Agassiz,200.0,-121.7623,49.238,9.41,9.41,8.12,10.24,1018.0,79.0,0.86,121.0,0.0,2.0,2005101.0,CA,2022-09-22 13:53:42,2022-09-23 02:05:48,,,0.85,,801,Clouds,few clouds,02n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5410430.0,Woodland,200.0,-121.7327,38.6612,14.37,14.13,11.9,15.05,1018.0,87.0,2.57,330.0,0.0,2.0,2032279.0,US,2022-09-22 13:54:43,2022-09-23 02:04:33,,,,,801,Clouds,few clouds,02n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5711149.0,Altamont,200.0,-121.7314,42.1903,7.49,7.49,6.38,8.81,1020.0,93.0,0.0,0.0,20.0,2.0,2040879.0,US,2022-09-22 13:54:23,2022-09-23 02:04:51,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5387716.0,Rio Vista,200.0,-121.6886,38.1673,14.06,13.79,11.67,16.01,1018.0,87.0,2.63,328.0,0.0,2.0,2012919.0,US,2022-09-22 13:54:35,2022-09-23 02:04:20,1018.0,1018.0,5.58,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5354307.0,Gridley,200.0,-121.6688,39.3276,13.78,13.64,10.78,16.16,1018.0,93.0,2.06,310.0,0.0,2.0,2029863.0,US,2022-09-22 13:54:24,2022-09-23 02:04:21,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5411015.0,Yuba City,200.0,-121.6188,39.1387,13.88,13.67,10.84,16.45,1018.0,90.0,3.09,360.0,0.0,2.0,2041954.0,US,2022-09-22 13:54:13,2022-09-23 02:04:08,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,7714065.0,Cascade Kamloops Trout Farm Mobile Home Park,200.0,-121.6031,48.2468,9.43,9.43,8.91,12.03,1017.0,98.0,1.21,194.0,42.0,2.0,2035654.0,US,2022-09-22 13:53:12,2022-09-23 02:05:02,1017.0,996.0,1.16,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5352214.0,Gilroy,200.0,-121.5747,36.9996,12.27,11.67,11.03,15.81,1018.0,81.0,1.54,10.0,0.0,2.0,2009405.0,US,2022-09-22 13:54:13,2022-09-23 02:03:47,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5752129.0,Sisters,200.0,-121.5555,44.2921,10.61,9.66,9.13,11.47,1019.0,74.0,1.34,320.0,74.0,2.0,2001550.0,US,2022-09-22 13:53:28,2022-09-23 02:04:22,,,2.24,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5731777.0,Hood River,200.0,-121.5275,45.6851,15.03,14.6,12.96,16.59,1018.0,77.0,5.81,272.0,40.0,2.0,2012392.0,US,2022-09-22 13:53:12,2022-09-23 02:04:25,,,11.18,,801,Clouds,few clouds,02n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5735549.0,La Pine,200.0,-121.5273,43.7038,6.59,4.97,5.66,8.75,1018.0,94.0,2.27,211.0,58.0,2.0,2004781.0,US,2022-09-22 13:53:25,2022-09-23 02:04:12,,,3.67,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5389489.0,Sacramento,200.0,-121.5037,38.5933,13.75,13.56,11.7,16.16,1019.0,91.0,3.09,330.0,0.0,2.0,2006750.0,US,2022-09-22 13:53:48,2022-09-23 02:03:37,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,7669002.0,Silver Creek,200.0,-121.4994,49.3697,8.03,8.03,5.87,9.9,1015.0,81.0,1.03,0.0,0.0,1.0,811.0,CA,2022-09-22 13:52:38,2022-09-23 02:04:46,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5389489.0,Sacramento,200.0,-121.4931,38.5684,13.76,13.59,11.73,16.18,1019.0,92.0,3.09,330.0,0.0,2.0,2006750.0,US,2022-09-22 13:53:46,2022-09-23 02:03:35,,,,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5403191.0,Tracy,200.0,-121.4406,37.6825,14.28,13.7,11.31,15.65,1017.0,74.0,0.89,208.0,0.0,2.0,37722.0,US,2022-09-22 13:53:37,2022-09-23 02:03:18,,,1.79,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5755337.0,Sunriver,200.0,-121.4342,43.869,7.67,7.67,6.2,9.44,1020.0,79.0,0.45,194.0,75.0,2.0,2017158.0,US,2022-09-22 13:53:02,2022-09-23 02:03:50,,,1.79,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,7260806.0,Arden-Arcade,200.0,-121.368,38.6138,13.47,13.27,11.61,16.06,1018.0,92.0,3.09,330.0,0.0,1.0,4838.0,US,2022-09-22 13:53:15,2022-09-23 02:03:05,,,,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5366375.0,Lincoln,200.0,-121.3384,38.8679,13.49,13.09,11.54,16.83,1017.0,84.0,1.91,360.0,0.0,2.0,2011586.0,US,2022-09-22 13:53:07,2022-09-23 02:02:59,,,3.18,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5713587.0,Bend,200.0,-121.331,44.0243,8.9,7.14,6.93,10.2,1019.0,79.0,3.09,220.0,40.0,2.0,2034472.0,US,2022-09-22 13:52:36,2022-09-23 02:03:27,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5713587.0,Bend,200.0,-121.3126,44.0639,9.38,7.71,7.39,10.66,1019.0,79.0,3.09,220.0,40.0,2.0,2039697.0,US,2022-09-22 13:52:31,2022-09-23 02:03:22,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5713587.0,Bend,200.0,-121.2941,44.0547,9.27,7.58,7.25,10.52,1019.0,82.0,3.09,220.0,40.0,2.0,2043461.0,US,2022-09-22 13:52:27,2022-09-23 02:03:18,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5399020.0,Stockton,200.0,-121.2814,37.9616,14.78,14.51,12.18,16.02,1017.0,84.0,3.6,320.0,0.0,1.0,5789.0,US,2022-09-22 13:52:58,2022-09-23 02:02:41,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5713587.0,Bend,200.0,-121.2725,44.0936,9.67,8.06,7.65,10.92,1018.0,82.0,3.09,220.0,40.0,2.0,2039697.0,US,2022-09-22 13:52:22,2022-09-23 02:03:13,,,,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5388881.0,Roseville,200.0,-121.265,38.7464,13.43,13.07,11.42,16.43,1017.0,86.0,1.54,320.0,0.0,2.0,2010271.0,US,2022-09-22 13:52:50,2022-09-23 02:02:41,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5561279.0,Chester,200.0,-121.235,40.3019,6.41,6.41,5.79,6.61,1023.0,94.0,0.68,15.0,0.0,2.0,19182.0,US,2022-09-22 13:52:35,2022-09-23 02:02:42,1023.0,865.0,0.71,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5370164.0,Manteca,200.0,-121.2208,37.8027,14.68,14.37,12.14,15.98,1017.0,83.0,3.6,320.0,0.0,2.0,58095.0,US,2022-09-22 13:52:44,2022-09-23 02:02:26,,,,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5396498.0,Sloughhouse,200.0,-121.2111,38.4945,13.34,13.13,11.39,16.91,1018.0,92.0,2.57,220.0,0.0,1.0,4887.0,US,2022-09-22 13:52:38,2022-09-23 02:02:27,,,,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5756304.0,The Dalles,200.0,-121.2034,45.6024,15.91,15.46,13.75,17.38,1017.0,73.0,5.36,271.0,67.0,2.0,2012249.0,US,2022-09-22 13:51:55,2022-09-23 02:03:06,,,11.18,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5747882.0,Redmond,200.0,-121.1905,44.275,10.62,9.9,8.91,11.86,1019.0,83.0,3.6,200.0,100.0,2.0,2004839.0,US,2022-09-22 13:52:01,2022-09-23 02:02:54,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5349705.0,Folsom,200.0,-121.1645,38.6833,13.41,12.97,11.13,16.9,1018.0,83.0,2.57,220.0,0.0,2.0,2006213.0,US,2022-09-22 13:52:26,2022-09-23 02:02:17,,,,,802,Clouds,scattered clouds,03n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5738690.0,Madras,200.0,-121.1316,44.6306,11.9,11.21,10.34,13.49,1019.0,79.0,4.12,150.0,75.0,1.0,5759.0,US,2022-09-22 13:51:44,2022-09-23 02:02:43,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5377266.0,North Auburn,200.0,-121.0996,38.9357,11.47,10.81,8.14,14.72,1019.0,82.0,2.06,60.0,0.0,1.0,3345.0,US,2022-09-22 13:52:09,2022-09-23 02:02:02,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5353775.0,Grass Valley,200.0,-121.0556,39.2344,8.71,8.71,5.56,11.67,1017.0,87.0,0.45,73.0,0.0,2.0,2074717.0,US,2022-09-22 13:51:57,2022-09-23 02:01:53,,,1.34,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5373900.0,Modesto,200.0,-120.9942,37.6422,13.75,13.45,12.12,16.71,1017.0,87.0,4.12,320.0,0.0,1.0,4949.0,US,2022-09-22 13:51:50,2022-09-23 02:01:31,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5338567.0,Colfax,200.0,-120.9528,39.1003,9.6,8.68,6.14,13.16,1018.0,85.0,2.06,60.0,0.0,2.0,2011180.0,US,2022-09-22 13:51:33,2022-09-23 02:01:28,,,,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5385487.0,Quincy,200.0,-120.9478,39.9369,8.03,8.03,7.98,8.8,1023.0,96.0,1.01,65.0,6.0,2.0,2043048.0,US,2022-09-22 13:51:28,2022-09-23 02:01:31,1023.0,902.0,1.14,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5746901.0,Prineville,200.0,-120.8448,44.2998,9.98,9.12,9.17,12.32,1020.0,93.0,2.06,140.0,100.0,2.0,2006271.0,US,2022-09-22 13:50:38,2022-09-23 02:01:32,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5404024.0,Turlock,200.0,-120.8358,37.4883,13.74,13.31,12.22,16.1,1017.0,82.0,4.12,320.0,0.0,1.0,4949.0,US,2022-09-22 13:51:13,2022-09-23 02:00:52,,,,,803,Clouds,broken clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5391597.0,San Andreas,200.0,-120.6803,38.2019,11.84,11.43,10.31,15.5,1019.0,90.0,0.0,0.0,0.0,1.0,3687.0,US,2022-09-22 13:50:32,2022-09-23 02:00:18,,,,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5325111.0,Atascadero,200.0,-120.6662,35.4946,12.46,12.16,10.63,18.02,1016.0,92.0,1.98,27.0,0.0,2.0,2008761.0,US,2022-09-22 13:50:41,2022-09-23 02:00:02,,,2.17,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5800683.0,Leavenworth,200.0,-120.6647,47.5988,12.72,11.25,12.31,16.06,1009.0,46.0,3.17,281.0,87.0,2.0,2003593.0,US,2022-09-22 13:49:31,2022-09-23 02:01:12,,,4.21,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5392323.0,San Luis Obispo,200.0,-120.6445,35.2595,16.75,16.26,11.92,19.3,1015.0,68.0,6.69,330.0,0.0,2.0,2011788.0,US,2022-09-22 13:50:37,2022-09-23 01:59:56,,,9.26,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5332963.0,Callender,200.0,-120.5878,35.0468,16.93,16.58,12.35,19.45,1016.0,73.0,1.34,5.0,0.0,2.0,2011408.0,US,2022-09-22 13:50:25,2022-09-23 01:59:41,,,2.68,,800,Clear,clear sky,01n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5332963.0,Callender,200.0,-120.5639,35.0208,16.88,16.58,13.18,19.44,1016.0,75.0,1.54,170.0,0.0,2.0,2002704.0,US,2022-09-22 13:50:19,2022-09-23 01:59:36,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,2022-09-22 13:00:00,-25200.0,5793639.0,Ellensburg,200.0,-120.545,46.9936,15.72,14.52,9.1,17.46,1010.0,45.0,10.8,320.0,20.0,2.0,2005724.0,US,2022-09-22 13:49:07,2022-09-23 02:00:38,,,14.92,,800,Clear,clear sky,01n
